Block	Column	Row	Name
19	4	10	carbSynthe_0773
19	5	10	carbSynthe_942
19	6	10	carbSynthe_962
19	7	10	carbSynthe_942
19	8	10	carbSynthe_962
19	9	10	carbSynthe_1080
19	10	10	carbSynthe_1030
19	11	10	carbSynthe_1080
19	12	10	carbSynthe_1030
19	1	11	carbSynthe_0643
19	2	11	carbSynthe_0594
19	3	11	carbSynthe_0643
19	4	11	carbSynthe_0594
19	5	11	carbSynthe_0829
19	6	11	carbSynthe_984
19	7	11	carbSynthe_0829
19	8	11	carbSynthe_984
19	9	11	carbSynthe_1199
19	10	11	carbSynthe_957
19	11	11	carbSynthe_1199
19	12	11	carbSynthe_957
19	1	12	carbSynthe_0647
19	2	12	carbSynthe_0773
19	3	12	carbSynthe_0647
19	4	12	carbSynthe_0773
19	5	12	carbSynthe_942
19	6	12	carbSynthe_962
19	7	12	carbSynthe_942
19	8	12	carbSynthe_962
19	9	12	carbSynthe_1080
19	10	12	carbSynthe_1030
19	11	12	carbSynthe_1080
19	12	12	carbSynthe_1030
19	1	13	carbSynthe_0643
19	2	13	carbSynthe_0594
19	3	13	carbSynthe_0643
19	4	13	carbSynthe_0594
19	5	13	carbSynthe_0829
19	6	13	carbSynthe_984
19	7	13	carbSynthe_0829
19	8	13	carbSynthe_984
19	9	13	carbSynthe_1199
19	10	13	carbSynthe_957
19	11	13	carbSynthe_1199
19	12	13	carbSynthe_957
19	1	14	0
19	2	14	0
19	3	14	0
19	4	14	0
19	5	14	0
19	6	14	0
19	7	14	0
19	8	14	0
19	9	14	0
19	10	14	0
19	11	14	0
19	12	14	0
20	1	1	0
20	2	1	0
20	3	1	0
20	4	1	0
20	5	1	0
20	6	1	0
20	7	1	0
20	8	1	0
20	9	1	0
20	10	1	0
20	11	1	0
20	12	1	0
20	1	2	carbsynthe_1410
20	2	2	carbsynthe_1353
20	3	2	carbsynthe_1410
20	4	2	carbsynthe_1353
20	5	2	0
20	6	2	0
20	7	2	0
20	8	2	0
20	9	2	0
20	10	2	0
20	11	2	0
20	12	2	0
20	1	3	carbSynthe_1151
20	2	3	carbSynthe_1178
20	3	3	carbSynthe_1151
20	4	3	carbSynthe_1178
20	5	3	carbSynthe_1200
20	6	3	Carbsynthe_1239
20	7	3	carbSynthe_1200
20	8	3	Carbsynthe_1239
20	9	3	carbsynthe_1268
20	10	3	carbsynthe_1315
20	11	3	carbsynthe_1268
20	12	3	carbsynthe_1315
20	1	4	carbsynthe_1410
20	2	4	carbsynthe_1353
20	3	4	carbsynthe_1410
20	4	4	carbsynthe_1353
20	5	4	0
20	6	4	0
20	7	4	0
20	8	4	0
20	9	4	0
20	10	4	0
20	11	4	0
20	12	4	0
20	1	5	carbSynthe_1151
20	2	5	carbSynthe_1178
20	3	5	carbSynthe_1151
20	4	5	carbSynthe_1178
20	5	5	carbSynthe_1200
20	6	5	Carbsynthe_1239
20	7	5	carbSynthe_1200
20	8	5	Carbsynthe_1239
20	9	5	carbsynthe_1268
20	10	5	carbsynthe_1315
20	11	5	carbsynthe_1268
20	12	5	carbsynthe_1315
20	1	6	carbsynthe_1410
20	2	6	carbsynthe_1353
20	3	6	carbsynthe_1410
20	4	6	carbsynthe_1353
20	5	6	0
20	6	6	0
20	7	6	0
20	8	6	0
20	9	6	0
20	10	6	0
20	11	6	0
20	12	6	0
20	1	7	carbSynthe_1151
20	2	7	carbSynthe_1178
20	3	7	carbSynthe_1151
20	4	7	carbSynthe_1178
20	5	7	carbSynthe_1200
20	6	7	Carbsynthe_1239
20	7	7	carbSynthe_1200
20	8	7	Carbsynthe_1239
20	9	7	carbsynthe_1268
20	10	7	carbsynthe_1315
20	11	7	carbsynthe_1268
20	12	7	carbsynthe_1315
20	1	8	carbSynthe_0645
20	2	8	carbSynthe_0695
20	3	8	carbSynthe_0645
20	4	8	carbSynthe_0695
20	5	8	carbSynthe_941
20	6	8	carbSynthe_971
20	7	8	carbSynthe_941
20	8	8	carbSynthe_971
20	9	8	carbSynthe_1081
20	10	8	carbSynthe_1031
20	11	8	carbSynthe_1081
20	12	8	carbSynthe_1031
20	1	9	carbsynthe_1219
20	2	9	carbSynthe_0828
20	3	9	carbsynthe_1219
20	4	9	carbSynthe_0828
20	5	9	carbSynthe_0669
20	6	9	carbSynthe_0654
20	7	9	carbSynthe_0669
20	8	9	carbSynthe_0654
20	9	9	carbSynthe_0605
20	10	9	carbSynthe_982
20	11	9	carbSynthe_0605
20	12	9	carbSynthe_982
20	1	10	carbSynthe_0645
20	2	10	carbSynthe_0695
20	3	10	carbSynthe_0645
20	4	10	carbSynthe_0695
20	5	10	carbSynthe_941
20	6	10	carbSynthe_971
20	7	10	carbSynthe_941
20	8	10	carbSynthe_971
20	9	10	carbSynthe_1081
20	10	10	carbSynthe_1031
20	11	10	carbSynthe_1081
20	12	10	carbSynthe_1031
20	1	11	carbsynthe_1219
20	2	11	carbSynthe_0828
20	3	11	carbsynthe_1219
20	4	11	carbSynthe_0828
20	5	11	carbSynthe_0669
20	6	11	carbSynthe_0654
20	7	11	carbSynthe_0669
20	8	11	carbSynthe_0654
20	9	11	carbSynthe_0605
20	10	11	carbSynthe_982
20	11	11	carbSynthe_0605
20	12	11	carbSynthe_982
20	1	12	carbSynthe_0645
20	2	12	carbSynthe_0695
20	3	12	carbSynthe_0645
20	4	12	carbSynthe_0695
20	5	12	carbSynthe_941
20	6	12	carbSynthe_971
20	7	12	carbSynthe_941
20	8	12	carbSynthe_971
20	9	12	carbSynthe_1081
20	10	12	carbSynthe_1031
20	11	12	carbSynthe_1081
20	12	12	carbSynthe_1031
20	1	13	carbsynthe_1219
20	2	13	carbSynthe_0828
20	3	13	carbsynthe_1219
20	4	13	carbSynthe_0828
20	5	13	carbSynthe_0669
20	6	13	carbSynthe_0654
20	7	13	carbSynthe_0669
20	8	13	carbSynthe_0654
20	9	13	carbSynthe_0605
20	10	13	carbSynthe_982
20	11	13	carbSynthe_0605
20	12	13	carbSynthe_982
20	1	14	0
20	2	14	0
20	3	14	0
20	4	14	0
20	5	14	0
20	6	14	0
20	7	14	0
20	8	14	0
20	9	14	0
20	10	14	0
20	11	14	0
20	12	14	0
21	1	1	0
21	2	1	0
21	3	1	0
21	4	1	0
21	5	1	0
21	6	1	0
21	7	1	0
21	8	1	0
21	9	1	0
21	10	1	0
21	11	1	0
21	12	1	0
21	1	2	carbsynthe_1326
21	2	2	carbsynthe_1340
21	3	2	carbsynthe_1326
21	4	2	carbsynthe_1340
21	5	2	0
21	6	2	0
21	7	2	0
21	8	2	0
21	9	2	0
21	10	2	0
21	11	2	0
21	12	2	0
21	1	3	carbSynthe_1103
21	2	3	carbSynthe_1160
21	3	3	carbSynthe_1103
21	4	3	carbSynthe_1160
21	5	3	carbSynthe_1184
21	6	3	carbsynthe_1222
21	7	3	carbSynthe_1184
21	8	3	carbsynthe_1222
21	9	3	carbSynthe_1253
21	10	3	carbsynthe_1301
21	11	3	carbSynthe_1253
21	12	3	carbsynthe_1301
21	1	4	carbsynthe_1326
21	2	4	carbsynthe_1340
21	3	4	carbsynthe_1326
21	4	4	carbsynthe_1340
21	5	4	0
21	6	4	0
21	7	4	0
21	8	4	0
21	9	4	0
21	10	4	0
21	11	4	0
21	12	4	0
21	1	5	carbSynthe_1103
21	2	5	carbSynthe_1160
21	3	5	carbSynthe_1103
21	4	5	carbSynthe_1160
21	5	5	carbSynthe_1184
21	6	5	carbsynthe_1222
21	7	5	carbSynthe_1184
21	8	5	carbsynthe_1222
21	9	5	carbSynthe_1253
21	10	5	carbsynthe_1301
21	11	5	carbSynthe_1253
21	12	5	carbsynthe_1301
21	1	6	carbsynthe_1326
21	2	6	carbsynthe_1340
21	3	6	carbsynthe_1326
21	4	6	carbsynthe_1340
21	5	6	0
21	6	6	0
21	7	6	0
21	8	6	0
21	9	6	0
21	10	6	0
21	11	6	0
21	12	6	0
21	1	7	carbSynthe_1103
21	2	7	carbSynthe_1160
21	3	7	carbSynthe_1103
21	4	7	carbSynthe_1160
21	5	7	carbSynthe_1184
21	6	7	carbsynthe_1222
21	7	7	carbSynthe_1184
21	8	7	carbsynthe_1222
21	9	7	carbSynthe_1253
21	10	7	carbsynthe_1301
21	11	7	carbSynthe_1253
21	12	7	carbsynthe_1301
21	1	8	carbSynthe_0632
21	2	8	carbSynthe_0852
21	3	8	carbSynthe_0632
21	4	8	carbSynthe_0852
21	5	8	carbSynthe_0711
21	6	8	carbSynthe_999
21	7	8	carbSynthe_0711
21	8	8	carbSynthe_999
21	9	8	carbSynthe_968
21	10	8	carbSynthe_1089
21	11	8	carbSynthe_968
21	12	8	carbSynthe_1089
21	1	9	carbSynthe_997
21	2	9	carbSynthe_0585
21	3	9	carbSynthe_997
21	4	9	carbSynthe_0585
21	5	9	carbSynthe_0870
21	6	9	carbSynthe_0675
21	7	9	carbSynthe_0870
21	8	9	carbSynthe_0675
21	9	9	carbSynthe_1322
21	10	9	carbSynthe_0846
21	11	9	carbSynthe_1322
21	12	9	carbSynthe_0846
21	1	10	carbSynthe_0632
21	2	10	carbSynthe_0852
21	3	10	carbSynthe_0632
21	4	10	carbSynthe_0852
21	5	10	carbSynthe_0711
21	6	10	carbSynthe_999
21	7	10	carbSynthe_0711
21	8	10	carbSynthe_999
21	9	10	carbSynthe_968
21	10	10	carbSynthe_1089
21	11	10	carbSynthe_968
21	12	10	carbSynthe_1089
21	1	11	carbSynthe_997
21	2	11	carbSynthe_0585
21	3	11	carbSynthe_997
21	4	11	carbSynthe_0585
21	5	11	carbSynthe_0870
21	6	11	carbSynthe_0675
21	7	11	carbSynthe_0870
21	8	11	carbSynthe_0675
21	9	11	carbSynthe_1322
21	10	11	carbSynthe_0846
21	11	11	carbSynthe_1322
21	12	11	carbSynthe_0846
21	1	12	carbSynthe_0632
21	2	12	carbSynthe_0852
21	3	12	carbSynthe_0632
21	4	12	carbSynthe_0852
21	5	12	carbSynthe_0711
21	6	12	carbSynthe_999
21	7	12	carbSynthe_0711
21	8	12	carbSynthe_999
21	9	12	carbSynthe_968
21	10	12	carbSynthe_1089
21	11	12	carbSynthe_968
21	12	12	carbSynthe_1089
21	1	13	carbSynthe_997
21	2	13	carbSynthe_0585
21	3	13	carbSynthe_997
21	4	13	carbSynthe_0585
21	5	13	carbSynthe_0870
21	6	13	carbSynthe_0675
21	7	13	carbSynthe_0870
21	8	13	carbSynthe_0675
21	9	13	carbSynthe_1322
21	10	13	carbSynthe_0846
21	11	13	carbSynthe_1322
21	12	13	carbSynthe_0846
21	1	14	0
21	2	14	0
21	3	14	0
21	4	14	0
21	5	14	0
21	6	14	0
21	7	14	0
21	8	14	0
21	9	14	0
21	10	14	0
21	11	14	0
21	12	14	0
22	1	1	0
22	2	1	0
22	3	1	0
22	4	1	0
22	5	1	0
22	6	1	0
22	7	1	0
22	8	1	0
22	9	1	0
22	10	1	0
22	11	1	0
22	12	1	0
22	1	2	carbsynthe_1327
22	2	2	carbsynthe_1341
22	3	2	carbsynthe_1327
22	4	2	carbsynthe_1341
22	5	2	0
22	6	2	0
22	7	2	0
22	8	2	0
22	9	2	0
22	10	2	0
22	11	2	0
22	12	2	0
22	1	3	carbSynthe_1111
22	2	3	carbSynthe_1161
22	3	3	carbSynthe_1111
22	4	3	carbSynthe_1161
22	5	3	carbSynthe_1185
22	6	3	carbsynthe_1224
22	7	3	carbSynthe_1185
22	8	3	carbsynthe_1224
22	9	3	carbSynthe_1254
22	10	3	carbsynthe_1302
22	11	3	carbSynthe_1254
22	12	3	carbsynthe_1302
22	1	4	carbsynthe_1327
22	2	4	carbsynthe_1341
22	3	4	carbsynthe_1327
22	4	4	carbsynthe_1341
22	5	4	0
22	6	4	0
22	7	4	0
22	8	4	0
22	9	4	0
22	10	4	0
22	11	4	0
22	12	4	0
22	1	5	carbSynthe_1111
22	2	5	carbSynthe_1161
22	3	5	carbSynthe_1111
22	4	5	carbSynthe_1161
22	5	5	carbSynthe_1185
22	6	5	carbsynthe_1224
22	7	5	carbSynthe_1185
22	8	5	carbsynthe_1224
22	9	5	carbSynthe_1254
22	10	5	carbsynthe_1302
22	11	5	carbSynthe_1254
22	12	5	carbsynthe_1302
22	1	6	carbsynthe_1327
22	2	6	carbsynthe_1341
22	3	6	carbsynthe_1327
22	4	6	carbsynthe_1341
22	5	6	0
22	6	6	0
22	7	6	0
22	8	6	0
22	9	6	0
22	10	6	0
22	11	6	0
22	12	6	0
22	1	7	carbSynthe_1111
22	2	7	carbSynthe_1161
22	3	7	carbSynthe_1111
22	4	7	carbSynthe_1161
22	5	7	carbSynthe_1185
22	6	7	carbsynthe_1224
22	7	7	carbSynthe_1185
22	8	7	carbsynthe_1224
22	9	7	carbSynthe_1254
22	10	7	carbsynthe_1302
22	11	7	carbSynthe_1254
22	12	7	carbsynthe_1302
22	1	8	carbSynthe_0636
22	2	8	carbSynthe_0896
22	3	8	carbSynthe_0636
22	4	8	carbSynthe_0896
22	5	8	carbSynthe_0712
22	6	8	carbSynthe_1001
22	7	8	carbSynthe_0712
22	8	8	carbSynthe_1001
22	9	8	carbSynthe_969
22	10	8	carbSynthe_1090
22	11	8	carbSynthe_969
22	12	8	carbSynthe_1090
22	1	9	carbSynthe_0661
22	2	9	carbSynthe_1204
22	3	9	carbSynthe_0661
22	4	9	carbSynthe_1204
22	5	9	carbSynthe_1007
22	6	9	carbSynthe_0673
22	7	9	carbSynthe_1007
22	8	9	carbSynthe_0673
22	9	9	carbSynthe_0608
22	10	9	carbSynthe_0888
22	11	9	carbSynthe_0608
22	12	9	carbSynthe_0888
22	1	10	carbSynthe_0636
22	2	10	carbSynthe_0896
22	3	10	carbSynthe_0636
22	4	10	carbSynthe_0896
22	5	10	carbSynthe_0712
22	6	10	carbSynthe_1001
22	7	10	carbSynthe_0712
22	8	10	carbSynthe_1001
22	9	10	carbSynthe_969
22	10	10	carbSynthe_1090
22	11	10	carbSynthe_969
22	12	10	carbSynthe_1090
22	1	11	carbSynthe_0661
22	2	11	carbSynthe_1204
22	3	11	carbSynthe_0661
22	4	11	carbSynthe_1204
22	5	11	carbSynthe_1007
22	6	11	carbSynthe_0673
22	7	11	carbSynthe_1007
22	8	11	carbSynthe_0673
22	9	11	carbSynthe_0608
22	10	11	carbSynthe_0888
22	11	11	carbSynthe_0608
22	12	11	carbSynthe_0888
22	1	12	carbSynthe_0636
22	2	12	carbSynthe_0896
22	3	12	carbSynthe_0636
22	4	12	carbSynthe_0896
22	5	12	carbSynthe_0712
22	6	12	carbSynthe_1001
22	7	12	carbSynthe_0712
22	8	12	carbSynthe_1001
22	9	12	carbSynthe_969
22	10	12	carbSynthe_1090
22	11	12	carbSynthe_969
22	12	12	carbSynthe_1090
22	1	13	carbSynthe_0661
22	2	13	carbSynthe_1204
22	3	13	carbSynthe_0661
22	4	13	carbSynthe_1204
22	5	13	carbSynthe_1007
22	6	13	carbSynthe_0673
22	7	13	carbSynthe_1007
22	8	13	carbSynthe_0673
22	9	13	carbSynthe_0608
22	10	13	carbSynthe_0888
22	11	13	carbSynthe_0608
22	12	13	carbSynthe_0888
22	1	14	0
22	2	14	0
22	3	14	0
22	4	14	0
22	5	14	0
22	6	14	0
22	7	14	0
22	8	14	0
22	9	14	0
22	10	14	0
22	11	14	0
22	12	14	0
23	1	1	0
23	2	1	0
23	3	1	0
23	4	1	0
23	5	1	0
23	6	1	0
23	7	1	0
23	8	1	0
23	9	1	0
23	10	1	0
23	11	1	0
23	12	1	0
23	1	2	carbsynthe_1409
23	2	2	carbsynthe_1350
23	3	2	carbsynthe_1409
23	4	2	carbsynthe_1350
23	5	2	0
23	6	2	0
23	7	2	0
23	8	2	0
23	9	2	0
23	10	2	0
23	11	2	0
23	12	2	0
23	1	3	carbSynthe_1148
23	2	3	carbSynthe_1193
23	3	3	carbSynthe_1148
23	4	3	carbSynthe_1193
23	5	3	carbSynthe_1213
23	6	3	Carbsynthe_1235
23	7	3	carbSynthe_1213
23	8	3	Carbsynthe_1235
23	9	3	carbSynthe_1265
23	10	3	carbsynthe_1312
23	11	3	carbSynthe_1265
23	12	3	carbsynthe_1312
23	1	4	carbsynthe_1409
23	2	4	carbsynthe_1350
23	3	4	carbsynthe_1409
23	4	4	carbsynthe_1350
23	5	4	0
23	6	4	0
23	7	4	0
23	8	4	0
23	9	4	0
23	10	4	0
23	11	4	0
23	12	4	0
23	1	5	carbSynthe_1148
23	2	5	carbSynthe_1193
23	3	5	carbSynthe_1148
23	4	5	carbSynthe_1193
23	5	5	carbSynthe_1213
23	6	5	Carbsynthe_1235
23	7	5	carbSynthe_1213
23	8	5	Carbsynthe_1235
23	9	5	carbSynthe_1265
23	10	5	carbsynthe_1312
23	11	5	carbSynthe_1265
23	12	5	carbsynthe_1312
23	1	6	carbsynthe_1409
23	2	6	carbsynthe_1350
23	3	6	carbsynthe_1409
23	4	6	carbsynthe_1350
23	5	6	0
23	6	6	0
23	7	6	0
23	8	6	0
23	9	6	0
23	10	6	0
23	11	6	0
23	12	6	0
23	1	7	carbSynthe_1148
23	2	7	carbSynthe_1193
23	3	7	carbSynthe_1148
23	4	7	carbSynthe_1193
23	5	7	carbSynthe_1213
23	6	7	Carbsynthe_1235
23	7	7	carbSynthe_1213
23	8	7	Carbsynthe_1235
23	9	7	carbSynthe_1265
23	10	7	carbsynthe_1312
23	11	7	carbSynthe_1265
23	12	7	carbsynthe_1312
23	1	8	carbSynthe_0644
23	2	8	carbSynthe_0853
23	3	8	carbSynthe_0644
23	4	8	carbSynthe_0853
23	5	8	carbSynthe_940
23	6	8	carbSynthe_1008
23	7	8	carbSynthe_940
23	8	8	carbSynthe_1008
23	9	8	carbSynthe_1078
23	10	8	carbSynthe_1028
23	11	8	carbSynthe_1078
23	12	8	carbSynthe_1028
23	1	9	carbSynthe_0688
23	2	9	carbSynthe_0591
23	3	9	carbSynthe_0688
23	4	9	carbSynthe_0591
23	5	9	carbSynthe_0882
23	6	9	carbSynthe_0692
23	7	9	carbSynthe_0882
23	8	9	carbSynthe_0692
23	9	9	carbSynthe_0609
23	10	9	carbSynthe_0890
23	11	9	carbSynthe_0609
23	12	9	carbSynthe_0890
23	1	10	carbSynthe_0644
23	2	10	carbSynthe_0853
23	3	10	carbSynthe_0644
23	4	10	carbSynthe_0853
23	5	10	carbSynthe_940
23	6	10	carbSynthe_1008
23	7	10	carbSynthe_940
23	8	10	carbSynthe_1008
23	9	10	carbSynthe_1078
23	10	10	carbSynthe_1028
23	11	10	carbSynthe_1078
23	12	10	carbSynthe_1028
23	1	11	carbSynthe_0688
23	2	11	carbSynthe_0591
23	3	11	carbSynthe_0688
23	4	11	carbSynthe_0591
23	5	11	carbSynthe_0882
23	6	11	carbSynthe_0692
23	7	11	carbSynthe_0882
23	8	11	carbSynthe_0692
23	9	11	carbSynthe_0609
23	10	11	carbSynthe_0890
23	11	11	carbSynthe_0609
23	12	11	carbSynthe_0890
23	1	12	carbSynthe_0644
23	2	12	carbSynthe_0853
23	3	12	carbSynthe_0644
23	4	12	carbSynthe_0853
23	5	12	carbSynthe_940
23	6	12	carbSynthe_1008
23	7	12	carbSynthe_940
23	8	12	carbSynthe_1008
23	9	12	carbSynthe_1078
23	10	12	carbSynthe_1028
23	11	12	carbSynthe_1078
23	12	12	carbSynthe_1028
23	1	13	carbSynthe_0688
23	2	13	carbSynthe_0591
23	3	13	carbSynthe_0688
23	4	13	carbSynthe_0591
23	5	13	carbSynthe_0882
23	6	13	carbSynthe_0692
23	7	13	carbSynthe_0882
23	8	13	carbSynthe_0692
23	9	13	carbSynthe_0609
23	10	13	carbSynthe_0890
23	11	13	carbSynthe_0609
23	12	13	carbSynthe_0890
23	1	14	0
23	2	14	0
23	3	14	0
23	4	14	0
23	5	14	0
23	6	14	0
23	7	14	0
23	8	14	0
23	9	14	0
23	10	14	0
23	11	14	0
23	12	14	0
24	1	1	0
24	2	1	0
24	3	1	0
24	4	1	0
24	5	1	0
24	6	1	0
24	7	1	0
24	8	1	0
24	9	1	0
24	10	1	0
24	11	1	0
24	12	1	0
24	1	2	carbsynthe_1335
24	2	2	carbsynthe_1351
24	3	2	carbsynthe_1335
24	4	2	carbsynthe_1351
24	5	2	0
24	6	2	0
24	7	2	0
24	8	2	0
24	9	2	0
24	10	2	0
24	11	2	0
24	12	2	0
24	1	3	carbSynthe_1149
24	2	3	carbSynthe_1176
24	3	3	carbSynthe_1149
24	4	3	carbSynthe_1176
24	5	3	carbSynthe_1214
24	6	3	Carbsynthe_1237
24	7	3	carbSynthe_1214
24	8	3	Carbsynthe_1237
24	9	3	carbsynthe_1266
24	10	3	carbsynthe_1313
24	11	3	carbsynthe_1266
24	12	3	carbsynthe_1313
24	1	4	carbsynthe_1335
24	2	4	carbsynthe_1351
24	3	4	carbsynthe_1335
24	4	4	carbsynthe_1351
24	5	4	0
24	6	4	0
24	7	4	0
24	8	4	0
24	9	4	0
24	10	4	0
24	11	4	0
24	12	4	0
24	1	5	carbSynthe_1149
24	2	5	carbSynthe_1176
24	3	5	carbSynthe_1149
24	4	5	carbSynthe_1176
24	5	5	carbSynthe_1214
24	6	5	Carbsynthe_1237
24	7	5	carbSynthe_1214
24	8	5	Carbsynthe_1237
24	9	5	carbsynthe_1266
24	10	5	carbsynthe_1313
24	11	5	carbsynthe_1266
24	12	5	carbsynthe_1313
24	1	6	carbsynthe_1335
24	2	6	carbsynthe_1351
24	3	6	carbsynthe_1335
24	4	6	carbsynthe_1351
24	5	6	0
24	6	6	0
24	7	6	0
24	8	6	0
24	9	6	0
24	10	6	0
24	11	6	0
24	12	6	0
24	1	7	carbSynthe_1149
24	2	7	carbSynthe_1176
24	3	7	carbSynthe_1149
24	4	7	carbSynthe_1176
24	5	7	carbSynthe_1214
24	6	7	Carbsynthe_1237
24	7	7	carbSynthe_1214
24	8	7	Carbsynthe_1237
24	9	7	carbsynthe_1266
24	10	7	carbsynthe_1313
24	11	7	carbsynthe_1266
24	12	7	carbsynthe_1313
24	1	8	carbSynthe_0583
24	2	8	carbSynthe_0693
24	3	8	carbSynthe_0583
24	4	8	carbSynthe_0693
24	5	8	carbSynthe_937
24	6	8	carbSynthe_1009
24	7	8	carbSynthe_937
24	8	8	carbSynthe_1009
24	9	8	carbSynthe_1079
24	10	8	carbSynthe_1029
24	11	8	carbSynthe_1079
24	12	8	carbSynthe_1029
24	1	9	carbSynthe_0874
24	2	9	carbSynthe_0593
24	3	9	carbSynthe_0874
24	4	9	carbSynthe_0593
24	5	9	carbSynthe_0830
24	6	9	carbSynthe_0651
24	7	9	carbSynthe_0830
24	8	9	carbSynthe_0651
24	9	9	carbSynthe_0607
24	10	9	carbSynthe_0627
24	11	9	carbSynthe_0607
24	12	9	carbSynthe_0627
24	1	10	carbSynthe_0583
24	2	10	carbSynthe_0693
24	3	10	carbSynthe_0583
24	4	10	carbSynthe_0693
24	5	10	carbSynthe_937
24	6	10	carbSynthe_1009
24	7	10	carbSynthe_937
24	8	10	carbSynthe_1009
24	9	10	carbSynthe_1079
24	10	10	carbSynthe_1029
24	11	10	carbSynthe_1079
24	12	10	carbSynthe_1029
24	1	11	carbSynthe_0874
24	2	11	carbSynthe_0593
24	3	11	carbSynthe_0874
24	4	11	carbSynthe_0593
24	5	11	carbSynthe_0830
24	6	11	carbSynthe_0651
24	7	11	carbSynthe_0830
24	8	11	carbSynthe_0651
24	9	11	carbSynthe_0607
24	10	11	carbSynthe_0627
24	11	11	carbSynthe_0607
24	12	11	carbSynthe_0627
24	1	12	carbSynthe_0583
24	2	12	carbSynthe_0693
24	3	12	carbSynthe_0583
24	4	12	carbSynthe_0693
24	5	12	carbSynthe_937
24	6	12	carbSynthe_1009
24	7	12	carbSynthe_937
24	8	12	carbSynthe_1009
24	9	12	carbSynthe_1079
24	10	12	carbSynthe_1029
24	11	12	carbSynthe_1079
24	12	12	carbSynthe_1029
24	1	13	carbSynthe_0874
24	2	13	carbSynthe_0593
24	3	13	carbSynthe_0874
24	4	13	carbSynthe_0593
24	5	13	carbSynthe_0830
24	6	13	carbSynthe_0651
24	7	13	carbSynthe_0830
24	8	13	carbSynthe_0651
24	9	13	carbSynthe_0607
24	10	13	carbSynthe_0627
24	11	13	carbSynthe_0607
24	12	13	carbSynthe_0627
24	1	14	0
24	2	14	0
24	3	14	0
24	4	14	0
24	5	14	0
24	6	14	0
24	7	14	0
24	8	14	0
24	9	14	0
24	10	14	0
24	11	14	0
24	12	14	0
25	1	1	0
25	2	1	0
25	3	1	0
25	4	1	0
25	5	1	0
25	6	1	0
25	7	1	0
25	8	1	0
25	9	1	0
25	10	1	0
25	11	1	0
25	12	1	0
25	1	2	carbsynthe_1324
25	2	2	carbsynthe_1397
25	3	2	carbsynthe_1324
25	4	2	carbsynthe_1397
25	5	2	0
25	6	2	0
25	7	2	0
25	8	2	0
25	9	2	0
25	10	2	0
25	11	2	0
25	12	2	0
25	1	3	carbSynthe_1120
25	2	3	carbSynthe_1158
25	3	3	carbSynthe_1120
25	4	3	carbSynthe_1158
25	5	3	carbSynthe_1182
25	6	3	carbsynthe_1218
25	7	3	carbSynthe_1182
25	8	3	carbsynthe_1218
25	9	3	carbSynthe_1251
25	10	3	carbsynthe_1274
25	11	3	carbSynthe_1251
25	12	3	carbsynthe_1274
25	1	4	carbsynthe_1324
25	2	4	carbsynthe_1397
25	3	4	carbsynthe_1324
25	4	4	carbsynthe_1397
25	5	4	0
25	6	4	0
25	7	4	0
25	8	4	0
25	9	4	0
25	10	4	0
25	11	4	0
25	12	4	0
25	1	5	carbSynthe_1120
25	2	5	carbSynthe_1158
25	3	5	carbSynthe_1120
25	4	5	carbSynthe_1158
25	5	5	carbSynthe_1182
25	6	5	carbsynthe_1218
25	7	5	carbSynthe_1182
25	8	5	carbsynthe_1218
25	9	5	carbSynthe_1251
25	10	5	carbsynthe_1274
25	11	5	carbSynthe_1251
25	12	5	carbsynthe_1274
25	1	6	carbsynthe_1324
25	2	6	carbsynthe_1397
25	3	6	carbsynthe_1324
25	4	6	carbsynthe_1397
25	5	6	0
25	6	6	0
25	7	6	0
25	8	6	0
25	9	6	0
25	10	6	0
25	11	6	0
25	12	6	0
25	1	7	carbSynthe_1120
25	2	7	carbSynthe_1158
25	3	7	carbSynthe_1120
25	4	7	carbSynthe_1158
25	5	7	carbSynthe_1182
25	6	7	carbsynthe_1218
25	7	7	carbSynthe_1182
25	8	7	carbsynthe_1218
25	9	7	carbSynthe_1251
25	10	7	carbsynthe_1274
25	11	7	carbSynthe_1251
25	12	7	carbsynthe_1274
25	1	8	carbSynthe_0633
25	2	8	carbSynthe_0639
25	3	8	carbSynthe_0633
25	4	8	carbSynthe_0639
25	5	8	carbSynthe_0685
25	6	8	carbSynthe_951
25	7	8	carbSynthe_0685
25	8	8	carbSynthe_951
25	9	8	carbSynthe_964
25	10	8	carbSynthe_0745
25	11	8	carbSynthe_964
25	12	8	carbSynthe_0745
25	1	9	carbSynthe_0702
25	2	9	carbSynthe_0588
25	3	9	carbSynthe_0702
25	4	9	carbSynthe_0588
25	5	9	carbSynthe_0869
25	6	9	carbSynthe_0677
25	7	9	carbSynthe_0869
25	8	9	carbSynthe_0677
25	9	9	carbSynthe_1321
25	10	9	carbSynthe_0620
25	11	9	carbSynthe_1321
25	12	9	carbSynthe_0620
25	1	10	carbSynthe_0633
25	2	10	carbSynthe_0639
25	3	10	carbSynthe_0633
25	4	10	carbSynthe_0639
25	5	10	carbSynthe_0685
25	6	10	carbSynthe_951
25	7	10	carbSynthe_0685
25	8	10	carbSynthe_951
25	9	10	carbSynthe_964
25	10	10	carbSynthe_0745
25	11	10	carbSynthe_964
25	12	10	carbSynthe_0745
25	1	11	carbSynthe_0702
25	2	11	carbSynthe_0588
25	3	11	carbSynthe_0702
25	4	11	carbSynthe_0588
25	5	11	carbSynthe_0869
